replicate	esmchalo_ap	deepsaltpro_ap	delta_ap	esmchalo_auroc	deepsaltpro_auroc	delta_auroc	esmchalo_mcc	deepsaltpro_mcc	delta_mcc	esmchalo_accuracy	deepsaltpro_accuracy	delta_accuracy	esmchalo_balanced_accuracy	deepsaltpro_balanced_accuracy	delta_balanced_accuracy	esmchalo_sensitivity	deepsaltpro_sensitivity	delta_sensitivity	esmchalo_specificity	deepsaltpro_specificity	delta_specificity	esmchalo_ppv	deepsaltpro_ppv	delta_ppv	esmchalo_f1	deepsaltpro_f1	delta_f1	esmchalo_brier	deepsaltpro_brier	delta_brier	esmchalo_ece_10_bins	deepsaltpro_ece_10_bins	delta_ece_10_bins	esmchalo_log_loss	deepsaltpro_log_loss	delta_log_loss
4287	0.9939514259199265	0.9916230001412186	0.0023284257787078433	0.9910988620199146	0.9871740161213846	0.003924845898530038	0.8945810906847474	0.8848363491895899	0.009744741495157583	0.9491978609625669	0.9443850267379679	0.004812834224598994	0.9466275486012328	0.9427809388335704	0.003846609767662379	0.9603603603603603	0.9513513513513514	0.009009009009008917	0.9328947368421052	0.9342105263157895	-0.0013157894736842701	0.954341987466428	0.9547920433996383	-0.0004500559332103471	0.957341715312079	0.9530685920577617	0.004273123254317279	0.035921323608162734	0.05227094474971122	-0.01634962114154849	0.019207284717931	0.09177616243225764	-0.07256887771432664	0.12362467001470064	0.20532168249398636	-0.08169701247928572
4288	0.9919261883344741	0.9890675153452726	0.002858672989201505	0.9880668911618999	0.983096152173939	0.004970738987960965	0.8774586759990616	0.8629501618654493	0.014508514133612316	0.9410503751339764	0.9340836012861736	0.006966773847802754	0.9359402415448004	0.9296598146782719	0.006280426866528521	0.9630297565374211	0.9531109107303878	0.009918845807033283	0.9088507265521797	0.9062087186261559	0.0026420079260237594	0.9393139841688655	0.9370567375886525	0.0022572465802129793	0.9510240427426536	0.9450156459544032	0.006008396788250381	0.042947537385502985	0.05681831120177489	-0.013870773816271907	0.019740889208414932	0.0792993072578075	-0.05955841804939256	0.1433856030392063	0.2148719253276102	-0.0714863222884039
4289	0.9920917557215425	0.9884271601038389	0.003664595617703603	0.9887693506277246	0.9827710277316871	0.005998322896037522	0.8967880215407215	0.8588586464602694	0.03792937508045202	0.950107296137339	0.9318669527896996	0.018240343347639465	0.9477570221294462	0.9275211570827906	0.020235865046655643	0.9608735213830755	0.9517743403093721	0.009099181073703333	0.934640522875817	0.9032679738562092	0.03137254901960784	0.9547920433996383	0.9339285714285714	0.02086347197106686	0.9578231292517007	0.9427670121676431	0.015056117084057519	0.03825728581452302	0.05677616913397134	-0.018518883319448322	0.011783595226600694	0.0733194452578046	-0.061535850031203904	0.13387454812948155	0.21316009978578052	-0.07928555165629897
4290	0.992591166930322	0.9893741299041914	0.0032170370261306314	0.9891572097791573	0.984378930481791	0.004778279297366295	0.9045447523623774	0.8856113678790327	0.018933384483344695	0.9539614561027837	0.9448608137044968	0.009100642398286896	0.9498962946087435	0.941190499921687	0.008705794687056456	0.9719710669077758	0.961121157323689	0.010849909584086825	0.9278215223097113	0.9212598425196851	0.006561679790026198	0.9513274336283186	0.9465716829919858	0.004755750636332823	0.9615384615384616	0.9537909376401974	0.007747523898264164	0.03769957552618296	0.05534021626852113	-0.01764064074233817	0.021524429288905276	0.09040720619747859	-0.06888277690857332	0.13317950527908107	0.2112961104352663	-0.07811660515618524
4291	0.9923767220154993	0.9893443724534957	0.0030323495620036	0.9883102725366877	0.9832488769092543	0.005061395627433352	0.8755906029154922	0.8572387322559054	0.018351870659586766	0.9405463310123192	0.9314408141403321	0.00910551687198713	0.9364432464809823	0.9295759209344114	0.006867325546570879	0.9564444444444444	0.9386666666666666	0.01777777777777778	0.9164420485175202	0.9204851752021563	-0.0040431266846361336	0.945518453427065	0.947085201793722	-0.0015667483666570448	0.9509500662836942	0.9428571428571428	0.008092923426551324	0.04211116281233312	0.0571523502057808	-0.015041187393447682	0.02509331761660604	0.07981530932408282	-0.054721991707476776	0.14007472562442652	0.21602705362451316	-0.07595232800008664
4292	0.9894618025306072	0.9882655572750157	0.001196245255591477	0.9851842130465471	0.9824743109080655	0.002709902138481657	0.8795289672295304	0.8717378761898408	0.007791091039689668	0.9416488222698073	0.9379014989293362	0.0037473233404711204	0.9393340167205219	0.9351798975392149	0.004154119181306926	0.9525979945305378	0.95077484047402	0.001823154056517784	0.9260700389105059	0.9195849546044098	0.006485084306096067	0.9482758620689655	0.9438914027149321	0.004384459354033421	0.9504320145520692	0.9473206176203451	0.0031113969317240198	0.04505182260938213	0.05715766688195899	-0.012105844272576854	0.016902555367227783	0.08374104455010706	-0.06683848918287927	0.15402642516027004	0.21664142167669637	-0.06261499651642632
4293	0.9898308286212785	0.9885548341722641	0.0012759944490143837	0.9847695046871313	0.982043984907747	0.002725519779384289	0.8842999309302536	0.8508711410004518	0.033428789929801805	0.9442359249329759	0.9281501340482574	0.01608579088471851	0.9415884286371448	0.9247109423600832	0.016877486277061537	0.955736224028907	0.943089430894309	0.012646793134598044	0.9274406332453826	0.9063324538258575	0.02110817941952514	0.9505840071877808	0.9363228699551569	0.0142611372326239	0.9531531531531532	0.9396939693969397	0.013459183756213466	0.045055999528249575	0.058703059417815166	-0.013647059889565591	0.0216992567378054	0.08168964999076224	-0.05999039325295684	0.1548073491861825	0.220551045251475	-0.06574369606529251
4294	0.9916039198917431	0.9888346223884845	0.0027692975032586054	0.9872286967133134	0.9824289690654917	0.004799727647821661	0.8761349222950668	0.8572699870720475	0.018864935223019352	0.9402904787520172	0.9311457772996234	0.009144701452393766	0.9372301351931279	0.9282761977142555	0.008953937478872409	0.9537205081669692	0.9437386569872959	0.009981851179673318	0.9207397622192867	0.9128137384412153	0.00792602377807139	0.945994599459946	0.9403254972875226	0.005669102172423446	0.9498418436511523	0.9420289855072463	0.007812858143905976	0.04406466957106551	0.05693406121775739	-0.012869391646691881	0.02175449366084339	0.08072061757514508	-0.058966123914301685	0.1466458471735523	0.215798101197283	-0.06915225402373068
4295	0.9930023484899697	0.9900687859968366	0.002933562493133146	0.9887622959162291	0.9848850784603688	0.003877217455860338	0.8863385829695265	0.8704406014275373	0.01589798154198918	0.9452789699570815	0.9377682403433476	0.007510729613733891	0.9437420297317201	0.9348344878372958	0.00890754189442422	0.9515695067264573	0.9497757847533632	0.0017937219730941312	0.9359145527369827	0.9198931909212283	0.01602136181575431	0.9567177637511272	0.9463806970509383	0.010337066700188857	0.954136690647482	0.9480752014324082	0.006061489215073768	0.04063671579553373	0.055214684068685585	-0.014577968273151852	0.025383132233543264	0.08499177937288947	-0.05960864713934621	0.1369881150635984	0.21095374127031094	-0.07396562620671254
4296	0.9915484543816125	0.9874537838060641	0.004094670575548465	0.9876837992185151	0.9803486624586714	0.007335136759843763	0.893612006474255	0.8510803395556438	0.04253166691861121	0.9488972565895643	0.92845615922539	0.02044109736417421	0.9442200180342651	0.924497745716862	0.01972227231740309	0.9684400360685302	0.9449954914337241	0.023444544634806164	0.92	0.904	0.016000000000000014	0.9470899470899471	0.9357142857142857	0.011375661375661372	0.9576460098082925	0.9403319874383131	0.017314022369979365	0.04033755468107028	0.05989804356723507	-0.019560488886164788	0.016459030088501282	0.07580421557138968	-0.0593451854828884	0.14052378978822488	0.22262411132872126	-0.08210032154049637
4297	0.9928682850286611	0.9908548819753817	0.00201340305327935	0.9896872809399515	0.9870902605154804	0.002597020424471075	0.8835695312454833	0.8713509510417394	0.01221858020374389	0.9432739059967585	0.9373311723392761	0.005942733657482435	0.9402458018225797	0.9342425097911617	0.006003292031417917	0.9597754911131899	0.9541627689429373	0.00561272217025266	0.9207161125319693	0.9143222506393862	0.006393861892583064	0.9430147058823529	0.9383624655013799	0.004652240380973005	0.9513212795549374	0.9461966604823747	0.005124619072562675	0.03950865332595748	0.05315877457948089	-0.013650121253523412	0.02080894759917823	0.08250637973262762	-0.06169743213344939	0.13355050643025648	0.20455552229313612	-0.07100501586287963
4298	0.9915646648208627	0.9883382404305187	0.0032264243903440404	0.9870845609215341	0.9825216855714257	0.004562875350108353	0.8800833469345937	0.8547066960237852	0.02537665091080843	0.9420600858369099	0.9297210300429185	0.012339055793991416	0.9400416734672967	0.9277820732609547	0.01225960020634198	0.9510426110607434	0.9383499546690843	0.012692656391659063	0.9290407358738502	0.9172141918528253	0.011826544021024898	0.9510426110607434	0.9426229508196722	0.008419660241071214	0.9510426110607434	0.9404815992730577	0.010561011787685648	0.043649598997906616	0.05792883516610142	-0.014279236168194806	0.01847525694734386	0.07553965322045776	-0.0570643962731139	0.1472762859685987	0.21698766701853456	-0.06971138104993585
4299	0.992450418565466	0.989693511897061	0.0027569066684050014	0.9896035128503166	0.9857182831805071	0.00388522966980942	0.8936072083460611	0.8636424497545486	0.029964758591512486	0.9481361426256077	0.93354943273906	0.014586709886547755	0.9456839152209164	0.9306577984416031	0.015026116779313314	0.9616104868913857	0.949438202247191	0.01217228464419473	0.929757343550447	0.9118773946360154	0.017879948914431676	0.9491682070240296	0.9362880886426593	0.012880118381370265	0.9553488372093023	0.9428172942817294	0.012531542927572858	0.039133248065248025	0.05520778232105579	-0.016074534255807765	0.025117798742457488	0.08400660911383762	-0.05888881037138013	0.1329198283549768	0.21131411638012884	-0.07839428802515205
4300	0.9932509121074038	0.9911102454658038	0.002140666641599953	0.9885344653921179	0.9852977304776366	0.0032367349144812874	0.8847401607637928	0.8588075672387423	0.025932593525050507	0.944954128440367	0.9330814894765246	0.011872638963842386	0.9445437370714858	0.9291806085798657	0.015363128491620026	0.9463500439753738	0.9463500439753738	0.0	0.9427374301675978	0.9120111731843575	0.030726256983240274	0.963294538943599	0.9446883230904302	0.018606215853168795	0.9547471162377995	0.945518453427065	0.009228662810734534	0.04048247223501554	0.05436377662290872	-0.01388130438789318	0.018487818997719587	0.08131411326712394	-0.06282629426940435	0.1362901306567063	0.20747935764443237	-0.07118922698772606
4301	0.991465197096138	0.9887003493467228	0.0027648477494152113	0.9868170645380461	0.9822508220066567	0.004566242531389375	0.8830589637146162	0.8508366466152983	0.03222231709931789	0.9440298507462687	0.9285714285714286	0.015458422174840059	0.9408161135833562	0.9250287242859836	0.015787389297372556	0.9565987599645704	0.9424269264836138	0.01417183348095663	0.9250334672021419	0.9076305220883534	0.01740294511378848	0.9507042253521126	0.93909973521624	0.011604490135872614	0.9536423841059603	0.9407603890362511	0.012881995069709107	0.04351346756680516	0.057866165504530546	-0.014352697937725388	0.017152777276459828	0.07610559582502754	-0.058952818548567716	0.14689072068975217	0.21653016019194224	-0.06963943950219006
4302	0.993867500578616	0.9913144664548696	0.0025530341237463006	0.9900495327330844	0.9856013468999341	0.00444818583315032	0.8828315320989008	0.8774103724966067	0.005421159602294057	0.9445938676707908	0.9419042495965573	0.002689618074233513	0.9391589195520094	0.9382500061000902	0.0009089134519191244	0.9631578947368421	0.9543859649122807	0.00877192982456143	0.9151599443671766	0.9221140472878998	-0.006954102920723182	0.9473684210526315	0.951048951048951	-0.003680529996319515	0.9551979121357111	0.9527145359019265	0.0024833762337846954	0.038336461754272494	0.05393103310490772	-0.015594571350635224	0.022547913364144793	0.08722116097441164	-0.06467324761026685	0.12918942933450414	0.20781448319848625	-0.07862505386398211
4303	0.992747076821412	0.9905198751822397	0.002227201639172227	0.9886003447700605	0.9851997901399632	0.0034005546300973633	0.9032625015413107	0.876265990343537	0.026996511197773687	0.9537882858678131	0.9408919935518538	0.012896292315959235	0.9516312507706554	0.9381329951717685	0.013498255598886844	0.9618456078083407	0.9511978704525288	0.010647737355811926	0.94141689373297	0.9250681198910081	0.016348773841961872	0.9618456078083407	0.9511978704525288	0.010647737355811926	0.9618456078083407	0.9511978704525288	0.010647737355811926	0.039105290943265494	0.05429025862235771	-0.015184967679092214	0.026257065093960086	0.08687950150839968	-0.060622436414439596	0.13589735090085966	0.21003674998923372	-0.07413939908837405
4304	0.9904556872334268	0.9882389326273762	0.0022167546060506416	0.9860151381294621	0.9823905828418615	0.0036245552876005283	0.8611902488614366	0.8555985825161553	0.005591666345281299	0.9326871297792138	0.9299946149703824	0.00269251480883137	0.9295044292161123	0.9264529261478952	0.0030515030682171096	0.9483870967741935	0.9474654377880184	0.0009216589861751334	0.9106217616580311	0.905440414507772	0.005181347150259086	0.9371584699453552	0.9336966394187103	0.003461830526644949	0.9427393495190105	0.9405306495882891	0.0022086999307213695	0.047817363148778436	0.05795067449482335	-0.010133311346044914	0.02205064363801174	0.07610511491040048	-0.05405447127238874	0.15552618027039197	0.21641751483912236	-0.06089133456873039
4305	0.993037014116513	0.9901370095600448	0.0029000045564682164	0.9889984515359609	0.9846055263815954	0.004392925154365512	0.8891678902589841	0.8778760337077269	0.011291856551257196	0.9468313641245972	0.9414607948442535	0.00537056928034374	0.9444837170831168	0.9384377344336083	0.006045982649508508	0.9561717352415027	0.9534883720930233	0.0026833631484793896	0.9327956989247311	0.9233870967741935	0.009408602150537626	0.9553172475424486	0.9492430988423864	0.006074148700062176	0.9557443004023245	0.9513609995537706	0.004383300848553873	0.03923814440333694	0.054150942426742794	-0.014912798023405852	0.015911057157563867	0.08421208974200065	-0.06830103258443677	0.13440814056846556	0.20729420449669195	-0.07288606392822639
4306	0.9919995482923238	0.9892608944371559	0.0027386538551679163	0.9881719005976692	0.9833645352701205	0.004807365327548774	0.8817155475963875	0.8626765127556546	0.019039034840732882	0.9431939978563773	0.9340836012861736	0.009110396570203627	0.9379910725471877	0.9290654095209459	0.00892566302624187	0.9649595687331537	0.9550763701707098	0.009883198562443907	0.9110225763612217	0.9030544488711819	0.007968127490039834	0.9412795793163892	0.9357394366197183	0.005540142696670913	0.9529724933451642	0.9453090262338817	0.007663467111282518	0.04145003040603082	0.055648252615040965	-0.014198222209010146	0.017415570488218318	0.0850230811698819	-0.06760751068166358	0.14061141092653157	0.21341416765158658	-0.07280275672505501
4307	0.9898151488453136	0.9866576488978598	0.0031574999474538457	0.9857902038650086	0.9812382739212008	0.00455192994380782	0.8898644089879085	0.8583380033084215	0.03152640567948706	0.9460470085470085	0.9300213675213675	0.01602564102564097	0.944304908309629	0.9308388307208134	0.013466077588815573	0.9568480300187617	0.924953095684803	0.031894934333958735	0.9317617866004962	0.9367245657568238	-0.00496277915632759	0.9488372093023256	0.9508196721311475	-0.0019824628288218626	0.9528257823446987	0.9377080361388492	0.015117746205849492	0.043517623057385074	0.05913573491433413	-0.015618111856949057	0.014772737035069679	0.07624784265057796	-0.061475105615508285	0.15103266463116283	0.22047420552559616	-0.06944154089443333
4308	0.9907727164171596	0.9886593700338964	0.002113346383263215	0.9877354265374915	0.9842915399665275	0.00344388657096395	0.8844875786803775	0.8582753630242288	0.02621221565614873	0.9436695278969958	0.930793991416309	0.012875536480686733	0.9407408716969569	0.9290656012068925	0.011675270490064338	0.9599627560521415	0.9404096834264432	0.019553072625698387	0.9215189873417722	0.9177215189873418	0.0037974683544304	0.9432753888380604	0.9395348837209302	0.0037405051171301995	0.951545916012921	0.9399720800372267	0.011573835975694391	0.0411255175632668	0.056331451623759285	-0.015205934060492483	0.015143455309105311	0.07816389789190263	-0.06302044258279732	0.14154390170888337	0.21273092245434738	-0.07118702074546401
